year,gender,ethnicity,name,count
2014,FEMALE,BLACK NON HISPANIC,Lauren,37
2014,FEMALE,HISPANIC,Riley,15
2012,MALE,HISPANIC,MAXIMILIANO,17
2012,MALE,HISPANIC,ELIAN,22
2012,FEMALE,WHITE NON HISP,ISABELLE,21
2014,MALE,BLACK NON HISPANIC,Kingston,16
2013,MALE,WHITE NON HISPANIC,Vincent,49
2014,MALE,HISPANIC,Leo,22
2012,FEMALE,ASIAN AND PACI,ARIANNA,21
2012,MALE,WHITE NON HISP,BENTZION,12
2012,MALE,HISPANIC,ARMANI,17
2014,MALE,HISPANIC,Rodrigo,12
2014,MALE,WHITE NON HISPANIC,Aron,62
2014,FEMALE,HISPANIC,Nathalie,24
2014,FEMALE,WHITE NON HISPANIC,Sadie,43
2012,MALE,BLACK NON HISP,ALPHA,14
2013,MALE,ASIAN AND PACIFIC ISLANDER,Eden,10
2012,MALE,HISPANIC,AARON,126
2013,MALE,WHITE NON HISPANIC,Yaakov,62
2014,MALE,HISPANIC,Jonathan,113
2013,FEMALE,WHITE NON HISPANIC,Rochel,39
2012,MALE,WHITE NON HISP,YAAKOV,49
2013,FEMALE,WHITE NON HISPANIC,Ariana,34
2012,FEMALE,HISPANIC,CRYSTAL,17
2013,FEMALE,HISPANIC,Litzy,12
2014,MALE,WHITE NON HISPANIC,Elias,32
2012,FEMALE,WHITE NON HISP,MARY,23
2014,FEMALE,HISPANIC,Kayleen,15
2014,MALE,WHITE NON HISPANIC,Marco,15
2013,MALE,HISPANIC,Derek,47
2012,FEMALE,WHITE NON HISP,MARINA,10
2012,FEMALE,ASIAN AND PACI,AVA,47
2014,FEMALE,HISPANIC,Autumn,13
2013,MALE,HISPANIC,Jay,10
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Grace,51
2012,MALE,BLACK NON HISP,PEYTON,12
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Zahra,14
2013,MALE,ASIAN AND PACIFIC ISLANDER,Kai,19
2012,FEMALE,ASIAN AND PACI,SARA,24
2012,MALE,WHITE NON HISP,HUDSON,60
2012,MALE,HISPANIC,AUSTIN,16
2014,MALE,HISPANIC,Miguel,64
2012,FEMALE,BLACK NON HISP,KIMORA,23
2012,FEMALE,WHITE NON HISP,IRIS,15
2012,MALE,WHITE NON HISP,ARCHER,11
2012,MALE,BLACK NON HISP,MEKHI,21
2014,MALE,WHITE NON HISPANIC,Shlomo,55
2013,MALE,WHITE NON HISPANIC,Yisroel,66
2014,MALE,WHITE NON HISPANIC,Yosef,116
2013,FEMALE,HISPANIC,Juliana,27
2013,MALE,BLACK NON HISPANIC,Aidan,31
2014,MALE,WHITE NON HISPANIC,Muhammad,16
2012,MALE,WHITE NON HISP,BENJAMIN,218
2014,MALE,BLACK NON HISPANIC,Jason,34
2012,FEMALE,WHITE NON HISP,PEYTON,11
2013,FEMALE,HISPANIC,Sarah,44
2014,FEMALE,WHITE NON HISPANIC,Bruchy,17
2012,MALE,HISPANIC,JAYLEN,10
2012,MALE,BLACK NON HISP,ISRAEL,11
2014,FEMALE,HISPANIC,Kelly,16
2013,FEMALE,HISPANIC,Kaitlyn,29
2012,MALE,HISPANIC,ZION,18
2013,MALE,BLACK NON HISPANIC,Jordan,46
2013,MALE,HISPANIC,Adam,53
2013,MALE,WHITE NON HISPANIC,Kai,20
2014,MALE,WHITE NON HISPANIC,Christian,64
2013,FEMALE,WHITE NON HISPANIC,Elena,29
2014,FEMALE,HISPANIC,Marjorie,16
2013,MALE,HISPANIC,Hunter,18
2012,FEMALE,WHITE NON HISP,HANNAH,83
2014,FEMALE,HISPANIC,Aileen,20
2012,FEMALE,WHITE NON HISP,JULIA,91
2012,FEMALE,HISPANIC,ARIELLE,10
2013,FEMALE,WHITE NON HISPANIC,Vivian,46
2013,FEMALE,HISPANIC,Emilia,13
2012,MALE,ASIAN AND PACI,ISAAC,25
2012,FEMALE,WHITE NON HISP,ESTHER,192
2012,FEMALE,HISPANIC,ATHENA,17
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Erica,12
2014,MALE,ASIAN AND PACIFIC ISLANDER,Nicholas,30
2013,MALE,ASIAN AND PACIFIC ISLANDER,Johnny,12
2013,MALE,WHITE NON HISPANIC,Xavier,18
2012,FEMALE,BLACK NON HISP,ARIANNA,38
2013,FEMALE,HISPANIC,Samantha,117
2012,FEMALE,BLACK NON HISP,SANAA,22
2014,FEMALE,HISPANIC,Sara,21
2012,MALE,HISPANIC,LEONEL,10
2014,FEMALE,HISPANIC,Arielle,13
2012,MALE,HISPANIC,ISAIAH,79
2012,MALE,WHITE NON HISP,MATTEO,28
2013,MALE,ASIAN AND PACIFIC ISLANDER,Aryan,24
2012,FEMALE,WHITE NON HISP,CHARLOTTE,126
2014,FEMALE,HISPANIC,Magaly,11
2012,MALE,BLACK NON HISP,AMIR,66
2012,FEMALE,HISPANIC,EVELYN,47
2013,MALE,BLACK NON HISPANIC,Peyton,16
2013,MALE,WHITE NON HISPANIC,Dean,23
2012,FEMALE,WHITE NON HISP,VICTORIA,109
2013,MALE,BLACK NON HISPANIC,Kaleb,16
2012,MALE,WHITE NON HISP,LIPA,26
2013,FEMALE,WHITE NON HISPANIC,Sophie,71
2013,FEMALE,HISPANIC,Faith,23
2014,MALE,WHITE NON HISPANIC,Victor,35
2013,MALE,WHITE NON HISPANIC,Maxwell,55
2014,FEMALE,HISPANIC,Peyton,16
2013,FEMALE,BLACK NON HISPANIC,Sasha,12
2013,FEMALE,BLACK NON HISPANIC,Zara,10
2014,MALE,BLACK NON HISPANIC,Princeton,12
2013,FEMALE,HISPANIC,Amanda,36
2012,FEMALE,ASIAN AND PACI,ARISHA,11
2013,FEMALE,BLACK NON HISPANIC,Amber,16
2013,FEMALE,WHITE NON HISPANIC,Raizel,15
2012,FEMALE,WHITE NON HISP,ANGELINA,48
2014,MALE,WHITE NON HISPANIC,Rocco,15
2014,MALE,WHITE NON HISPANIC,Yousef,18
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Sylvia,11
2013,FEMALE,WHITE NON HISPANIC,Rivky,60
2012,FEMALE,HISPANIC,DAYANA,29
2014,FEMALE,BLACK NON HISPANIC,Savannah,53
2014,MALE,HISPANIC,Julio,15
2014,FEMALE,BLACK NON HISPANIC,Nevaeh,31
2012,MALE,HISPANIC,CALEB,43
2013,MALE,HISPANIC,Jeremias,12
2013,FEMALE,WHITE NON HISPANIC,Juliet,32
2014,FEMALE,BLACK NON HISPANIC,Malaysia,14
2012,MALE,HISPANIC,NEYMAR,14
2013,FEMALE,BLACK NON HISPANIC,Madisyn,12
2013,FEMALE,BLACK NON HISPANIC,Aissata,10
2012,FEMALE,WHITE NON HISP,KAYLEE,10
2013,MALE,WHITE NON HISPANIC,Jaxon,22
2014,FEMALE,HISPANIC,Danna,31
2013,MALE,HISPANIC,Luis,111
2014,MALE,WHITE NON HISPANIC,Vincenzo,11
2013,FEMALE,BLACK NON HISPANIC,Miracle,19
2012,MALE,BLACK NON HISP,ABDOULAYE,15
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Kaylee,18
2014,MALE,HISPANIC,Michael,174
2013,MALE,ASIAN AND PACIFIC ISLANDER,Bowen,10
2012,MALE,HISPANIC,JOSEPH,150
2012,FEMALE,WHITE NON HISP,JULIE,17
2012,FEMALE,WHITE NON HISP,MALAK,18
2012,FEMALE,BLACK NON HISP,ALANA,25
2013,MALE,WHITE NON HISPANIC,Giancarlo,10
2012,FEMALE,HISPANIC,HAZEL,15
2012,MALE,BLACK NON HISP,JAYDEN,171
2013,FEMALE,BLACK NON HISPANIC,Aubrey,25
2012,FEMALE,WHITE NON HISP,ROSE,36
2013,MALE,ASIAN AND PACIFIC ISLANDER,Marcus,24
2012,MALE,ASIAN AND PACI,AIDEN,118
2014,FEMALE,WHITE NON HISPANIC,Morgan,14
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Eva,28
2012,MALE,WHITE NON HISP,ELIAS,34
2014,MALE,HISPANIC,Emiliano,11
2013,MALE,WHITE NON HISPANIC,Moshe,262
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Alina,32
2012,MALE,WHITE NON HISP,SHLOIMY,16
2014,FEMALE,HISPANIC,Aubree,18
2014,FEMALE,WHITE NON HISPANIC,Ruchel,10
2013,MALE,HISPANIC,Jaxon,14
2012,MALE,ASIAN AND PACI,ROHAN,20
2014,MALE,WHITE NON HISPANIC,Samuel,206
2014,FEMALE,WHITE NON HISPANIC,Ayla,18
2014,FEMALE,WHITE NON HISPANIC,Hazel,24
2014,MALE,WHITE NON HISPANIC,Reuben,11
2013,MALE,WHITE NON HISPANIC,Everett,20
2014,MALE,WHITE NON HISPANIC,Yoel,12
2013,FEMALE,WHITE NON HISPANIC,Shaindy,58
2012,FEMALE,BLACK NON HISP,KAYLEE,30
2014,MALE,ASIAN AND PACIFIC ISLANDER,Gordon,10
2012,MALE,HISPANIC,ADRIAN,164
2014,FEMALE,WHITE NON HISPANIC,Liliana,22
2012,MALE,BLACK NON HISP,KAMARI,10
2014,MALE,WHITE NON HISPANIC,Yitzchak,15
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabelle,15
2012,FEMALE,HISPANIC,NATALIA,36
2012,MALE,BLACK NON HISP,OMAR,14
2014,MALE,BLACK NON HISPANIC,Mohamed,43
2013,FEMALE,HISPANIC,Wendy,20
2014,FEMALE,HISPANIC,Keila,10
2012,MALE,HISPANIC,VINCENT,14
2013,MALE,WHITE NON HISPANIC,Austin,29
2014,FEMALE,WHITE NON HISPANIC,Brucha,13
2013,MALE,BLACK NON HISPANIC,Jaylin,10
2014,MALE,HISPANIC,Kayden,59
2012,FEMALE,WHITE NON HISP,SARAH,209
2013,FEMALE,WHITE NON HISPANIC,Jasmina,10
2013,FEMALE,WHITE NON HISPANIC,Laura,13
2014,MALE,WHITE NON HISPANIC,Gabriel,105
2012,MALE,BLACK NON HISP,ADONIS,15
2013,MALE,ASIAN AND PACIFIC ISLANDER,Oscar,37
2012,FEMALE,WHITE NON HISP,GIULIANA,42
2012,MALE,BLACK NON HISP,BRYAN,17
2012,MALE,WHITE NON HISP,QUINN,12
2013,FEMALE,HISPANIC,Miranda,16
2012,FEMALE,WHITE NON HISP,KIRA,13
2014,FEMALE,WHITE NON HISPANIC,Lea,30
2013,FEMALE,HISPANIC,Melody,28
2013,FEMALE,WHITE NON HISPANIC,Mia,134
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jayden,220
2012,FEMALE,BLACK NON HISP,TRINITY,19
2014,MALE,HISPANIC,Fernando,26
2014,MALE,ASIAN AND PACIFIC ISLANDER,Alston,13
2012,MALE,WHITE NON HISP,GRIFFIN,19
2014,FEMALE,BLACK NON HISPANIC,Lyric,15
2012,MALE,HISPANIC,MATIAS,20
2014,FEMALE,WHITE NON HISPANIC,Ada,12
2013,MALE,ASIAN AND PACIFIC ISLANDER,Ricky,13
2013,MALE,HISPANIC,Jefferson,13
2014,MALE,HISPANIC,Marcelo,12
2014,MALE,BLACK NON HISPANIC,Landon,11
2012,MALE,BLACK NON HISP,CONNOR,10
2012,MALE,WHITE NON HISP,LEVI,58
2013,FEMALE,BLACK NON HISPANIC,Morgan,27
2012,MALE,ASIAN AND PACI,AARON,66
2013,MALE,HISPANIC,Allan,11
2013,MALE,WHITE NON HISPANIC,Antonio,29
2014,FEMALE,BLACK NON HISPANIC,Hailey,21
2013,FEMALE,HISPANIC,Lola,11
2014,FEMALE,WHITE NON HISPANIC,Brooke,33
2014,FEMALE,BLACK NON HISPANIC,Khloe,39
2013,FEMALE,WHITE NON HISPANIC,Ivy,16
2014,MALE,HISPANIC,Stephen,11
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Ashley,47
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Emaan,10
2014,MALE,ASIAN AND PACIFIC ISLANDER,Asher,15
2012,FEMALE,WHITE NON HISP,QUINN,20
2014,MALE,WHITE NON HISPANIC,Cameron,24
2012,FEMALE,ASIAN AND PACI,CHRISTINA,18
2012,FEMALE,HISPANIC,SARA,21
2014,FEMALE,WHITE NON HISPANIC,Aya,14
2012,MALE,ASIAN AND PACI,ARYAN,14
2012,FEMALE,ASIAN AND PACI,LAUREN,12
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Caroline,15
2012,MALE,HISPANIC,JEREMIAH,118
2012,FEMALE,ASIAN AND PACI,HAFSA,11
2013,FEMALE,WHITE NON HISPANIC,Jessica,17
2013,MALE,ASIAN AND PACIFIC ISLANDER,Gavin,24
2014,MALE,HISPANIC,Rafael,20
2014,MALE,BLACK NON HISPANIC,Kaden,20
2013,MALE,WHITE NON HISPANIC,Aryeh,25
2012,MALE,HISPANIC,JAYCE,21
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Cecilia,12
2014,MALE,HISPANIC,Alberto,13
2013,MALE,HISPANIC,Mayson,11
2014,MALE,WHITE NON HISPANIC,Shane,19
2012,MALE,HISPANIC,HUNTER,12
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Zara,22
2012,FEMALE,WHITE NON HISP,KATELYN,12
2012,FEMALE,WHITE NON HISP,KATE,17
2013,MALE,WHITE NON HISPANIC,Youssef,23
2013,MALE,BLACK NON HISPANIC,Jeremy,16
2012,FEMALE,HISPANIC,VALERIE,53
2012,FEMALE,BLACK NON HISP,AYANNA,13
2013,FEMALE,BLACK NON HISPANIC,Aisha,21
2013,MALE,WHITE NON HISPANIC,Nathaniel,47
2013,MALE,ASIAN AND PACIFIC ISLANDER,Christopher,29
2013,FEMALE,HISPANIC,Khloe,38
2014,FEMALE,WHITE NON HISPANIC,Frady,14
2013,MALE,BLACK NON HISPANIC,Abraham,10
2012,FEMALE,ASIAN AND PACI,LILLIAN,16
2013,FEMALE,WHITE NON HISPANIC,Leona,12
2014,FEMALE,WHITE NON HISPANIC,Elle,24
2013,MALE,HISPANIC,Avery,13
2012,FEMALE,ASIAN AND PACI,CRYSTAL,17
2012,FEMALE,WHITE NON HISP,LILY,104
2012,FEMALE,HISPANIC,JULIET,22
2013,FEMALE,WHITE NON HISPANIC,Caitlin,11
2014,FEMALE,HISPANIC,Amelia,60
2014,FEMALE,WHITE NON HISPANIC,Rena,11
2014,FEMALE,HISPANIC,Natalia,45
2012,MALE,ASIAN AND PACI,AYAN,12
2012,MALE,HISPANIC,ANGEL,236
2013,MALE,HISPANIC,Junior,10
2012,MALE,ASIAN AND PACI,ETHAN,187
2012,MALE,HISPANIC,KEVIN,180
2012,FEMALE,HISPANIC,ALANA,18
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Stephanie,13
2012,FEMALE,ASIAN AND PACI,KAREN,13
2013,MALE,HISPANIC,Miguel,85
2014,MALE,WHITE NON HISPANIC,Robert,67
2013,FEMALE,BLACK NON HISPANIC,Layla,24
2013,MALE,WHITE NON HISPANIC,Lukas,15
2014,MALE,BLACK NON HISPANIC,Nathan,63
2012,FEMALE,HISPANIC,NATHALIE,19
2012,FEMALE,WHITE NON HISP,HINDA,15
2014,MALE,HISPANIC,Leon,13
2014,MALE,BLACK NON HISPANIC,Steven,10
2014,FEMALE,WHITE NON HISPANIC,Mariam,19
2012,FEMALE,BLACK NON HISP,ALANI,13
2012,MALE,ASIAN AND PACI,DYLAN,77
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Kaitlyn,23
2014,FEMALE,HISPANIC,Isabel,42
2014,FEMALE,HISPANIC,Trinity,11
2012,FEMALE,WHITE NON HISP,STELLA,74
2012,MALE,WHITE NON HISP,SIMCHA,35
2013,FEMALE,BLACK NON HISPANIC,Bella,21
2013,FEMALE,BLACK NON HISPANIC,Zuri,16
2012,FEMALE,ASIAN AND PACI,WINNIE,29
2014,MALE,WHITE NON HISPANIC,Tzvi,49
2013,MALE,HISPANIC,Jeffrey,31
2013,FEMALE,HISPANIC,Anabella,14
2012,FEMALE,HISPANIC,NICOLE,58
2012,MALE,WHITE NON HISP,ELI,99
2012,MALE,ASIAN AND PACI,CHRISTOPHER,15
2012,MALE,ASIAN AND PACI,CYRUS,11
2013,MALE,WHITE NON HISPANIC,Timothy,27
2013,FEMALE,WHITE NON HISPANIC,Annabelle,27
2013,MALE,WHITE NON HISPANIC,Tzvi,48
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Anayah,10
2012,MALE,WHITE NON HISP,MAXWELL,54
2012,FEMALE,BLACK NON HISP,ALYSSA,30
2014,MALE,WHITE NON HISPANIC,Lincoln,11
2012,MALE,WHITE NON HISP,STEPHEN,14
2012,MALE,ASIAN AND PACI,TENZIN,30
2014,FEMALE,HISPANIC,Jayla,22
2013,FEMALE,BLACK NON HISPANIC,Emani,12
2014,FEMALE,HISPANIC,Angelique,17
2012,MALE,BLACK NON HISP,SEBASTIAN,18
2013,MALE,BLACK NON HISPANIC,Corey,12
2012,MALE,HISPANIC,KYLE,19
2013,MALE,WHITE NON HISPANIC,Tristan,19
2014,FEMALE,HISPANIC,Camila,193
2012,FEMALE,HISPANIC,DESTINY,40
2013,MALE,HISPANIC,Kenneth,29
2013,MALE,ASIAN AND PACIFIC ISLANDER,Connor,23
2013,MALE,WHITE NON HISPANIC,Cooper,25
2013,FEMALE,WHITE NON HISPANIC,Vanessa,15
2012,FEMALE,ASIAN AND PACI,ARIANA,18
2013,FEMALE,HISPANIC,Katie,25
2012,MALE,BLACK NON HISP,BRANDON,50
2012,MALE,BLACK NON HISP,BRYCE,32
2014,MALE,HISPANIC,Bryce,13
2013,MALE,WHITE NON HISPANIC,Shneur,11
2014,MALE,ASIAN AND PACIFIC ISLANDER,Jerry,15
2014,MALE,ASIAN AND PACIFIC ISLANDER,Tyler,33
2012,FEMALE,BLACK NON HISP,SAMIYAH,12
2012,FEMALE,BLACK NON HISP,GABRIELLE,42
2012,FEMALE,WHITE NON HISP,EMILIA,44
2013,MALE,HISPANIC,Josue,35
2012,FEMALE,HISPANIC,AURORA,11
2012,FEMALE,HISPANIC,KAILEY,17
2012,FEMALE,WHITE NON HISP,PHOEBE,20
2012,MALE,WHITE NON HISP,JUDE,22
2014,MALE,HISPANIC,Marcos,14
2013,MALE,BLACK NON HISPANIC,Nathan,53
2014,MALE,ASIAN AND PACIFIC ISLANDER,Brandon,45
2012,MALE,HISPANIC,JAYSON,28
2013,MALE,BLACK NON HISPANIC,Sebastian,21
2014,FEMALE,WHITE NON HISPANIC,Eleni,10
2012,FEMALE,HISPANIC,AVA,76
2014,FEMALE,HISPANIC,Alina,30
2013,FEMALE,HISPANIC,Crystal,21
2012,FEMALE,BLACK NON HISP,KHLOE,49
2014,FEMALE,WHITE NON HISPANIC,Tess,11
2012,FEMALE,WHITE NON HISP,SELMA,10
2013,FEMALE,BLACK NON HISPANIC,Skylar,42
2014,MALE,BLACK NON HISPANIC,Isaiah,56
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Madison,28
2012,FEMALE,HISPANIC,LUZ,20
2012,FEMALE,HISPANIC,DANA,14
2014,MALE,HISPANIC,Jay,21
2012,MALE,HISPANIC,JUAN,96
2013,FEMALE,HISPANIC,Malia,10
2014,FEMALE,BLACK NON HISPANIC,Lillian,11
2013,FEMALE,WHITE NON HISPANIC,Pessy,29
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Catherine,23
2013,FEMALE,WHITE NON HISPANIC,Charlotte,137
2014,MALE,WHITE NON HISPANIC,Theo,12
2012,FEMALE,HISPANIC,CATALINA,25
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Avery,19
2012,FEMALE,ASIAN AND PACI,BELLA,19
2013,FEMALE,BLACK NON HISPANIC,Brooke,24
2013,FEMALE,WHITE NON HISPANIC,Lena,24
2013,MALE,WHITE NON HISPANIC,Frank,15
2014,FEMALE,WHITE NON HISPANIC,Trany,12
2012,FEMALE,ASIAN AND PACI,BRIANNA,10
2013,MALE,BLACK NON HISPANIC,Caleb,57
2013,MALE,HISPANIC,Samuel,66
2012,MALE,WHITE NON HISP,YOSSI,11
2012,FEMALE,WHITE NON HISP,IVY,17
2013,MALE,HISPANIC,Owen,14
2012,MALE,WHITE NON HISP,ANTHONY,133
2012,MALE,BLACK NON HISP,HUNTER,21
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Tina,13
2012,MALE,HISPANIC,ADAN,11
2014,FEMALE,HISPANIC,Lizbeth,19
2013,FEMALE,BLACK NON HISPANIC,Fatima,22
2014,MALE,HISPANIC,Enrique,18
2013,MALE,WHITE NON HISPANIC,Leo,109
2013,FEMALE,BLACK NON HISPANIC,Melanie,13
2013,MALE,HISPANIC,Xavier,74
2013,FEMALE,BLACK NON HISPANIC,Phoenix,12
2012,MALE,ASIAN AND PACI,JEREMY,60
2012,MALE,WHITE NON HISP,EZRIEL,10
2014,FEMALE,HISPANIC,Angie,19
2013,FEMALE,WHITE NON HISPANIC,Luna,16
2012,FEMALE,WHITE NON HISP,ALEXA,56
2012,MALE,WHITE NON HISP,YEHUDA,82
2012,FEMALE,WHITE NON HISP,HADASSAH,10
2013,FEMALE,HISPANIC,Aimee,13
2014,MALE,HISPANIC,Grayson,10
2012,FEMALE,ASIAN AND PACI,JENNIFER,23
2013,MALE,WHITE NON HISPANIC,Yechiel,29
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Vicky,15
2012,FEMALE,BLACK NON HISP,MAKENZIE,11
2014,FEMALE,WHITE NON HISPANIC,Catherine,37
2012,MALE,ASIAN AND PACI,GAVIN,25
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Joyce,15
2012,FEMALE,WHITE NON HISP,BLIMA,37
2012,FEMALE,HISPANIC,AMALIA,10
2014,MALE,ASIAN AND PACIFIC ISLANDER,Aidan,29
2014,MALE,HISPANIC,Allan,13
2014,FEMALE,BLACK NON HISPANIC,Brianna,24
2012,MALE,BLACK NON HISP,NOAH,95
2013,MALE,HISPANIC,Angel,218
2012,MALE,HISPANIC,OMAR,25
2013,FEMALE,HISPANIC,Alisson,11
2013,MALE,WHITE NON HISPANIC,Moishe,15
2014,MALE,HISPANIC,Jean,22
2013,FEMALE,HISPANIC,Camila,157
2013,FEMALE,HISPANIC,Scarlett,77
2012,FEMALE,BLACK NON HISP,MELANIE,23
2014,MALE,BLACK NON HISPANIC,Omar,21
2012,MALE,WHITE NON HISP,AIDEN,73
2014,FEMALE,HISPANIC,Julia,20
2014,FEMALE,BLACK NON HISPANIC,Danielle,12
2012,MALE,HISPANIC,ELIAS,74
2013,FEMALE,WHITE NON HISPANIC,Anastasia,33
2014,FEMALE,HISPANIC,Scarlett,80
2013,FEMALE,BLACK NON HISPANIC,Adrianna,12
2012,MALE,BLACK NON HISP,IAN,24
2014,MALE,BLACK NON HISPANIC,Travis,12
2012,MALE,WHITE NON HISP,LEON,30
2013,MALE,HISPANIC,Alfredo,12
2014,FEMALE,HISPANIC,Leah,100
2013,FEMALE,WHITE NON HISPANIC,Riley,41
2014,FEMALE,WHITE NON HISPANIC,Baila,39
2013,MALE,BLACK NON HISPANIC,Taylor,11
2014,MALE,HISPANIC,Marlon,11
2012,MALE,BLACK NON HISP,ANTHONY,58
2013,FEMALE,WHITE NON HISPANIC,Giuliana,35
2014,MALE,WHITE NON HISPANIC,Kareem,12
2013,MALE,HISPANIC,Maximus,20
2014,FEMALE,HISPANIC,Natalie,28
2013,FEMALE,WHITE NON HISPANIC,Jordyn,10
2012,MALE,WHITE NON HISP,BENZION,13
2014,MALE,WHITE NON HISPANIC,Nicolas,32
2014,FEMALE,BLACK NON HISPANIC,Brooklyn,14
2012,FEMALE,WHITE NON HISP,BIANCA,10
2013,FEMALE,WHITE NON HISPANIC,Ilana,12
2012,FEMALE,HISPANIC,KAYLIN,10
2013,FEMALE,HISPANIC,Luz,12
2013,MALE,WHITE NON HISPANIC,Muhammad,21
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Raina,12
2012,FEMALE,ASIAN AND PACI,PHOEBE,22
2013,MALE,WHITE NON HISPANIC,Ezra,49
2014,MALE,HISPANIC,Hunter,33
2013,MALE,HISPANIC,Ricardo,19
2013,FEMALE,HISPANIC,Gianna,44
2013,FEMALE,WHITE NON HISPANIC,Liana,18
2013,MALE,HISPANIC,Isaac,87
2012,MALE,HISPANIC,ALEXANDER,200
2012,MALE,ASIAN AND PACI,JACK,26
2014,MALE,WHITE NON HISPANIC,Yaseen,12
2014,MALE,HISPANIC,Edward,35
2012,MALE,WHITE NON HISP,COOPER,35
2012,MALE,WHITE NON HISP,ARIEL,20
2013,MALE,BLACK NON HISPANIC,Zion,53
2014,MALE,WHITE NON HISPANIC,Joel,31
2014,FEMALE,WHITE NON HISPANIC,Adelina,11
2014,MALE,HISPANIC,Thomas,30
2012,FEMALE,ASIAN AND PACI,CHLOE,172
2014,FEMALE,HISPANIC,Grace,41
2014,MALE,ASIAN AND PACIFIC ISLANDER,Eason,38
2012,FEMALE,WHITE NON HISP,SYLVIE,10
2013,MALE,HISPANIC,Cameron,19
2012,FEMALE,WHITE NON HISP,ARIELLA,28
2014,FEMALE,WHITE NON HISPANIC,Juliana,30
2012,MALE,ASIAN AND PACI,ALI,17
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Fiona,37
2012,FEMALE,WHITE NON HISP,CAITLIN,10
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Samantha,18
2013,MALE,HISPANIC,Ayden,73
2014,FEMALE,HISPANIC,Alissa,10
2012,MALE,ASIAN AND PACI,KRISH,15
2013,MALE,WHITE NON HISPANIC,Martin,34
2013,MALE,WHITE NON HISPANIC,Noah,159
2012,MALE,ASIAN AND PACI,ZAIN,12
2014,FEMALE,WHITE NON HISPANIC,Camilla,17
2013,MALE,ASIAN AND PACIFIC ISLANDER,Asher,10
2012,MALE,WHITE NON HISP,AHMAD,15
2012,FEMALE,HISPANIC,ALEXIA,12
2013,FEMALE,WHITE NON HISPANIC,Maya,122
2014,MALE,HISPANIC,Albert,15
2013,FEMALE,HISPANIC,Zoey,39
2012,FEMALE,BLACK NON HISP,FAITH,42
2012,MALE,ASIAN AND PACI,MOHAMMAD,58
2012,MALE,WHITE NON HISP,AVRUM,18
2013,MALE,HISPANIC,Javier,36
2014,FEMALE,HISPANIC,Carmen,14
2014,MALE,HISPANIC,Ivan,44
2013,FEMALE,WHITE NON HISPANIC,Roiza,10
2012,FEMALE,HISPANIC,JAYLENE,24
2014,MALE,HISPANIC,Mathias,16
2014,FEMALE,WHITE NON HISPANIC,Jacqueline,16
2012,MALE,HISPANIC,YAHIR,19
2012,FEMALE,ASIAN AND PACI,DAPHNE,11
2014,MALE,WHITE NON HISPANIC,Jacob,256
2013,FEMALE,HISPANIC,Erika,11
2013,FEMALE,HISPANIC,Danna,36
2012,FEMALE,WHITE NON HISP,CHAVY,14
2013,MALE,ASIAN AND PACIFIC ISLANDER,Ayaan,45
2012,MALE,BLACK NON HISP,XAVIER,41
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Lina,12
2014,MALE,WHITE NON HISPANIC,Myles,10
2013,MALE,HISPANIC,Austin,38
2012,MALE,BLACK NON HISP,JONATHAN,50
2014,MALE,WHITE NON HISPANIC,Frederick,16
2013,FEMALE,BLACK NON HISPANIC,Sofia,15
2013,MALE,WHITE NON HISPANIC,Yusuf,23
2012,FEMALE,WHITE NON HISP,DANIELA,10
2013,FEMALE,BLACK NON HISPANIC,Makayla,45
2013,FEMALE,ASIAN AND PACIFIC ISLANDER,Sofia,29
2014,MALE,ASIAN AND PACIFIC ISLANDER,Owen,48
2013,MALE,WHITE NON HISPANIC,George,55
2014,MALE,HISPANIC,Ryan,102
2013,FEMALE,HISPANIC,Jade,44
2014,FEMALE,BLACK NON HISPANIC,Amara,12
2013,MALE,WHITE NON HISPANIC,Shmiel,18
